weather_id,airport_id,date_time,temperature,precipitation,wind_speed,visibility,conditions
16426,35,9/29/2023 14:57,2.12,3.4,36.35,8.94,Thunderstorm
16427,4,1/16/2023 3:35,21.57,1.43,29.06,8.01,Snowy
16428,14,5/2/2023 7:40,5.58,1.19,39.81,2.91,Thunderstorm
16429,47,1/3/2023 5:15,31,4.12,40.14,9.34,Clear
16430,36,9/16/2023 8:51,21.03,2.06,17.4,8.89,Cloudy
16431,29,11/14/2023 8:29,26.26,1.73,0.24,3.22,Clear
16432,19,5/3/2023 15:12,14.04,3.81,37.65,6.07,Rainy
16433,37,9/7/2023 7:11,3.73,0.21,26.42,3.73,Snowy
16434,44,2/10/2023 4:24,-2.41,4.44,29.35,8.15,Cloudy
16435,47,1/1/2023 19:50,-7.63,1.23,15.29,8.52,Rainy
16436,10,1/14/2023 15:03,6.74,1.71,46.77,1.86,Rainy
16437,49,7/23/2023 20:39,35.56,2.45,47.65,1.66,Snowy
16438,26,11/30/2023 7:17,30.92,0.29,3.97,0.88,Clear
16439,16,8/15/2023 19:17,22.8,3.21,13.41,8.68,Cloudy
16440,45,4/18/2023 5:42,32.92,4.38,6.4,0.45,Thunderstorm
16441,41,2/9/2023 21:53,33.67,2.33,38.28,4.38,Snowy
16442,13,4/22/2023 16:17,6.57,1.08,10.15,6.23,Clear
16443,1,8/21/2023 14:15,32.44,0.02,16.31,1.24,Thunderstorm
16444,7,10/4/2023 23:06,8.73,4.12,1.57,4.39,Clear
16445,45,10/5/2023 5:30,26.9,4.57,6.06,3.4,Thunderstorm
16446,25,7/26/2023 21:19,22.25,3.63,37.64,4.92,Cloudy
16447,30,3/10/2023 17:31,23.6,1.27,10.3,5.26,Snowy
16448,17,11/21/2023 7:26,7.18,1.42,25.84,8.03,Cloudy
16449,34,12/15/2023 11:07,21.11,1.09,6.14,5.64,Snowy
16450,49,8/5/2023 9:47,9.9,2.18,48.39,7.1,Thunderstorm
16451,38,5/1/2023 0:26,6.08,0.39,31.09,4.23,Clear
16452,34,12/25/2023 4:48,-5.08,2.09,47.74,2.43,Cloudy
16453,46,4/8/2023 13:31,26.12,4.48,32.68,0.58,Thunderstorm
16454,5,1/15/2023 0:33,4.09,3.84,35.54,1.68,Rainy
16455,38,7/14/2023 21:19,17.72,0.57,3.17,8.37,Rainy
16456,47,8/15/2023 6:48,0.68,4.54,10.73,0.58,Rainy
16457,45,7/9/2023 14:30,18.66,1.3,29.33,5.59,Thunderstorm
16458,3,8/3/2023 7:04,-6.23,1.39,5.15,3.38,Thunderstorm
16459,17,3/25/2023 7:45,17.29,3.58,31.82,5.8,Thunderstorm
16460,48,10/12/2023 16:30,24.37,3.47,10.92,1.95,Snowy
16461,8,7/28/2023 6:35,9.93,3.96,7.31,2.89,Cloudy
16462,28,2/20/2023 4:51,21.14,1.5,9.32,6.44,Clear
16463,5,6/1/2023 5:14,39.82,2.54,1.87,6.23,Clear
16464,18,9/2/2023 5:39,-9.78,1.27,5.86,8.03,Thunderstorm
16465,12,6/10/2023 12:11,24.71,1.15,31.61,8.19,Rainy
16466,27,11/26/2023 0:31,26.39,0.89,12.16,2.36,Snowy
16467,23,7/2/2023 20:08,4.09,2.12,1.95,6.23,Thunderstorm
16468,12,2/9/2023 1:33,23.6,0.32,31.81,8.46,Clear
16469,3,2/5/2023 15:56,21.31,0.43,21.69,9.78,Thunderstorm
16470,44,1/22/2023 8:12,35.99,2.62,38.42,4.24,Thunderstorm
16471,16,2/21/2023 17:43,-9.63,3.29,11.1,2.71,Snowy
16472,29,9/3/2023 3:36,13.7,4.27,33.78,8.92,Rainy
16473,9,6/10/2023 18:08,13.72,3.94,18.1,1.86,Thunderstorm
16474,13,8/9/2023 22:36,17.92,3.17,32.71,5.39,Snowy
16475,4,3/6/2023 5:35,13.51,1.98,31.03,3.28,Thunderstorm
16476,1,8/8/2023 6:33,39.68,1.81,34.7,9.52,Rainy
16477,7,10/23/2023 13:45,22.9,1.65,26.78,2.41,Cloudy
16478,40,8/13/2023 13:02,21.96,2.81,29.84,1.78,Snowy
16479,35,12/8/2023 15:17,21.08,3.05,23.94,2.23,Thunderstorm
16480,17,4/30/2023 8:50,35.33,0.61,1.72,7.15,Rainy
16481,24,5/30/2023 8:33,21.07,4.39,27.99,3.95,Clear
16482,7,10/14/2023 12:33,0.15,4.58,8.7,0.77,Rainy
16483,31,1/21/2023 4:37,36.21,3.43,34.75,8.14,Cloudy
16484,14,3/10/2023 12:10,37.55,0.2,11.39,4.05,Thunderstorm
16485,27,10/25/2023 2:49,-1.15,4.48,6.02,1.75,Cloudy
16486,42,9/1/2023 7:46,11.57,3.1,21.62,6.19,Snowy
16487,9,5/4/2023 13:07,-2.84,0.87,33.08,7.4,Rainy
16488,24,6/25/2023 19:55,3.25,2.37,32.34,5.54,Snowy
16489,2,3/30/2023 14:05,23.17,3.31,21.21,6.61,Clear
16490,34,5/15/2023 8:14,38.67,4.59,11.25,4.51,Thunderstorm
16491,46,7/22/2023 3:42,22.07,4.51,19.09,8.97,Snowy
16492,43,4/13/2023 8:42,1.68,4.92,26.66,5.61,Thunderstorm
16493,18,4/3/2023 10:32,6.33,4.73,39.04,0.06,Snowy
16494,1,7/29/2023 0:39,-0.81,4.17,18.25,7.28,Cloudy
16495,24,2/13/2023 17:19,19.99,4.75,19.36,3.53,Cloudy
16496,9,10/21/2023 9:32,22.86,2.56,17.24,1.46,Cloudy
16497,20,5/21/2023 6:59,11.52,4.97,32.64,2.57,Clear
16498,33,5/18/2023 8:44,17.46,3.6,33.48,3.13,Clear
16499,32,12/28/2023 15:39,3.82,4.95,48.85,0.44,Thunderstorm
16500,39,11/21/2023 14:42,30.87,2.48,34.16,3.41,Thunderstorm
16501,31,10/12/2023 9:32,37.34,4.37,0.33,8.06,Thunderstorm
16502,16,4/3/2023 14:32,17.27,4.86,1.21,8.49,Snowy
16503,42,1/27/2023 6:31,13.12,2.1,18.38,4.28,Rainy
16504,17,6/6/2023 7:22,33.33,2.96,22.93,5.54,Rainy
16505,31,8/30/2023 0:10,-4.41,2.95,44.67,2.13,Snowy
16506,50,2/21/2023 10:23,10.61,3.81,19.49,2.76,Rainy
16507,25,7/27/2023 15:27,6.27,2.37,38.22,1.07,Cloudy
16508,35,9/8/2023 22:48,29.48,0.24,28.58,5.64,Thunderstorm
16509,34,8/12/2023 9:19,31.6,0.94,14.14,8.48,Rainy
16510,24,4/8/2023 2:02,14.05,3.66,9.66,8.15,Snowy
16511,14,12/1/2023 22:20,14.08,1.26,17.25,4.61,Rainy
16512,27,6/19/2023 13:39,18.11,1.68,22.89,8.08,Thunderstorm
16513,31,12/11/2023 18:47,6.26,4.96,37.39,3.53,Clear
16514,42,10/27/2023 22:20,36.7,0.69,8.06,3.81,Rainy
16515,38,3/8/2023 13:03,14.27,0.41,49.85,2.84,Clear
16516,27,5/24/2023 23:04,24.03,2.23,14.25,6.62,Clear
16517,19,6/2/2023 12:35,17.21,0.39,31.67,5.48,Snowy
16518,12,2/4/2023 6:51,26.36,0.43,10,7.77,Snowy
16519,33,8/7/2023 7:48,28,3.79,49.4,1.29,Thunderstorm
16520,1,1/25/2023 8:24,6.97,1.54,27.73,7.1,Clear
16521,17,2/12/2023 13:46,6.87,2.92,6.37,3,Snowy
16522,9,7/27/2023 4:00,-9.08,1.11,21.45,6.35,Thunderstorm
16523,47,9/27/2023 15:45,9.65,4.83,48.02,6.37,Clear
16524,33,5/31/2023 2:31,18.51,0.83,14.24,5.13,Snowy
16525,47,11/23/2023 9:44,28.87,2.65,46.01,7.81,Cloudy
16526,36,3/11/2023 5:12,2.36,4.98,12.82,5.74,Snowy
16527,30,8/5/2023 3:36,6.98,3.04,25.83,5.36,Rainy
16528,22,6/10/2023 17:40,14.34,2.51,22.35,5.77,Snowy
16529,47,7/27/2023 15:55,11.88,4.47,14.91,1.63,Cloudy
16530,49,5/6/2023 7:47,3.34,2.43,27.02,2.7,Snowy
16531,16,7/28/2023 22:27,35.86,1.42,14.87,5.43,Snowy
16532,17,6/25/2023 0:25,9.98,2.44,38.73,6.7,Clear
16533,14,5/19/2023 18:46,38.77,2.91,28.29,9.02,Thunderstorm
16534,4,5/1/2023 10:05,26.59,2.47,43.85,1.35,Thunderstorm
16535,28,1/14/2023 6:32,6.21,1.16,28.47,7.2,Clear
16536,1,2/7/2023 9:46,31.36,0.49,33.23,7.53,Snowy
16537,50,2/6/2023 16:14,26.58,4.51,1.86,5.91,Cloudy
16538,38,1/18/2023 22:07,-5.84,3.34,24.75,0.54,Cloudy
16539,28,4/11/2023 1:36,-6.03,4.47,10.96,4.69,Clear
16540,21,8/31/2023 9:54,25.33,3.87,44.34,8.75,Cloudy
16541,1,6/16/2023 8:15,25.41,4.23,43.97,9.08,Thunderstorm
16542,20,6/9/2023 16:41,27.76,4.19,20.47,7.64,Snowy
16543,31,1/30/2023 22:58,16.68,3.9,36.87,5.5,Thunderstorm
16544,30,11/26/2023 2:42,35.55,4.78,34.42,2.3,Thunderstorm
16545,3,9/18/2023 18:02,36.97,4.15,31.84,0.22,Snowy
16546,30,1/5/2023 7:15,22.92,0.81,33.37,3.35,Rainy
16547,43,10/17/2023 11:45,-8.72,1.6,11.13,4.91,Thunderstorm
16548,15,12/26/2023 1:54,12.77,3.43,48.47,2.71,Cloudy
16549,20,9/15/2023 8:47,26.32,4.07,20.46,2.61,Rainy
16550,14,9/1/2023 8:08,-8.65,2.55,5.15,5.26,Cloudy
16551,33,10/11/2023 7:15,22.76,4.53,11.52,3.83,Clear
16552,2,3/20/2023 21:48,22.61,0.84,27.91,5.25,Rainy
16553,4,11/20/2023 19:33,14.32,2.45,39.75,6.1,Clear
16554,10,5/21/2023 5:06,8.17,1.2,23.99,7.63,Thunderstorm
16555,42,5/7/2023 22:21,8.16,1.38,35.43,2.85,Cloudy
16556,2,2/7/2023 11:22,37.13,2.04,39.44,2.84,Rainy
16557,33,2/15/2023 23:31,-4.18,3.79,44.13,6.4,Snowy
16558,33,6/28/2023 11:26,11.11,2.21,3.43,8.28,Rainy
16559,37,9/21/2023 19:47,30.36,1.65,45.76,6.83,Rainy
16560,2,9/10/2023 23:12,-4.88,4.54,20.48,4.1,Rainy
16561,29,9/14/2023 17:41,29.64,4.06,42.03,5.07,Cloudy
16562,8,6/30/2023 5:08,36.36,1.43,27.44,1.96,Clear
16563,40,10/1/2023 20:08,14.74,1.14,35.41,1.85,Cloudy
16564,45,4/1/2023 1:21,-6.87,2.14,3.72,9.36,Cloudy
16565,4,11/5/2023 2:59,10.76,0.96,22.15,7.95,Snowy
16566,46,1/20/2023 18:05,-4.64,3.14,24.25,1.79,Rainy
16567,19,6/6/2023 9:39,-4.27,0.05,7.19,9.15,Rainy
16568,37,11/4/2023 17:12,28.52,1.57,14.61,2.61,Rainy
16569,13,5/30/2023 20:24,18.53,4.81,24.56,0.27,Thunderstorm
16570,4,7/28/2023 18:35,15.32,1.51,29.68,7.98,Thunderstorm
16571,30,11/26/2023 17:02,31.97,3.08,19.28,6.65,Clear
16572,5,11/10/2023 1:44,-0.51,1.19,27.18,6.05,Clear
16573,24,8/21/2023 6:43,14.49,0.86,23.96,4.33,Clear
16574,20,8/4/2023 14:06,32.27,0.41,30.91,5.53,Snowy
16575,45,2/17/2023 0:49,27.43,4.37,2.96,6.03,Thunderstorm
16576,9,8/18/2023 14:20,9.59,3.81,6.95,1.62,Clear
16577,39,5/13/2023 4:51,-3.17,1.31,30.09,7.55,Thunderstorm
16578,15,9/1/2023 11:12,19.08,0.65,18.96,8.12,Rainy
16579,49,2/2/2023 21:21,38.6,1.05,26.09,4.56,Cloudy
16580,23,7/15/2023 8:34,36.19,4.46,7.21,7.65,Thunderstorm
16581,18,9/25/2023 4:16,-6.7,1.31,35.75,3.65,Cloudy
16582,12,5/26/2023 19:23,4.27,2.18,23.9,9.21,Rainy
16583,5,7/15/2023 21:39,4.51,3.22,4.76,2.76,Thunderstorm
16584,22,10/17/2023 9:01,1.94,3.5,24.63,1.35,Rainy
16585,11,10/28/2023 3:22,-3.35,0.33,6.77,5.61,Snowy
16586,34,6/20/2023 5:09,10.88,1.09,34.23,8.68,Rainy
16587,3,4/27/2023 10:44,19.08,1.95,16.91,7.72,Rainy
16588,11,5/23/2023 0:53,34.98,3.78,34.9,5.36,Thunderstorm
16589,43,4/8/2023 11:11,17.3,0.15,29.63,6.02,Thunderstorm
16590,46,8/19/2023 10:33,31.01,4.48,38.27,8.79,Clear
16591,12,11/21/2023 23:28,4.45,0.71,34.9,5.67,Clear
16592,9,1/3/2023 19:54,7.55,3.39,25.69,2.94,Snowy
16593,5,1/27/2023 4:02,-5.35,2.7,22.52,3.85,Snowy
16594,37,7/9/2023 4:55,-4.08,1.95,28.6,7.09,Thunderstorm
16595,22,5/30/2023 8:58,32.7,0.58,44.44,9.09,Cloudy
16596,3,12/26/2023 23:13,2.88,4.49,28.88,9.34,Thunderstorm
16597,6,7/22/2023 23:06,17.57,4.78,31,8.03,Snowy
16598,30,5/23/2023 4:09,-2.89,3.5,8.59,5.95,Cloudy
16599,25,9/25/2023 9:18,9.41,1.57,21.22,5.89,Rainy
16600,20,5/18/2023 18:48,9.91,2.15,31.85,8.92,Cloudy
16601,45,4/8/2023 22:17,22.09,4.77,32.29,0.45,Rainy
16602,34,6/10/2023 7:20,24.22,2.55,24.2,7.8,Thunderstorm
16603,18,7/10/2023 0:38,16.61,4.78,35.29,5.36,Thunderstorm
16604,14,11/26/2023 1:29,1.5,0.42,31.94,1.39,Rainy
16605,13,2/2/2023 1:36,39.61,3.67,19.94,5.19,Rainy
16606,18,3/2/2023 8:12,0.39,1.27,40.94,3.86,Snowy
16607,6,3/10/2023 1:59,-2.06,4.85,43.83,7.64,Rainy
16608,4,4/12/2023 15:56,5.93,1.08,22.72,8.45,Snowy
16609,45,11/15/2023 19:48,9.82,0.08,4.84,6.5,Cloudy
16610,50,9/8/2023 17:33,26.77,3.61,3.78,0.37,Thunderstorm
16611,18,6/19/2023 3:56,10.94,2.69,35.31,4.08,Clear
16612,11,10/12/2023 20:14,17.86,4.2,11.53,4.05,Rainy
16613,5,3/21/2023 23:41,30.12,4.84,13.71,1.72,Rainy
16614,27,5/19/2023 1:39,28.35,0.8,24.01,5.81,Snowy
16615,29,12/11/2023 6:49,-1.86,2.3,10.64,0.16,Clear
16616,6,4/9/2023 23:00,0.87,1.63,39.21,5.79,Snowy
16617,8,5/23/2023 4:05,32.43,1.41,34.19,5.9,Thunderstorm
16618,10,6/29/2023 18:02,3.43,1.13,40.06,6.04,Snowy
16619,5,5/11/2023 7:17,28.25,4.56,25.59,1.51,Snowy
16620,24,1/30/2023 4:04,1.5,1.97,44.85,3.85,Snowy
16621,30,1/27/2023 9:03,15.87,4.97,28.05,0.87,Cloudy
16622,36,4/1/2023 21:00,-4.05,1.75,44.9,7.98,Rainy
16623,3,7/6/2023 16:17,-9.56,2.1,11.47,8.62,Clear
16624,26,11/4/2023 20:01,16.31,3.62,45.99,1.47,Rainy
16625,22,12/18/2023 7:53,28.79,1.26,43.82,6.14,Cloudy
16626,11,7/16/2023 7:10,-4.42,2.14,37.29,2.03,Clear
16627,6,2/23/2023 11:02,4.8,4.54,18.84,3.85,Cloudy
16628,17,3/24/2023 13:13,12.56,2.78,47,5.43,Snowy
16629,1,4/14/2023 11:54,11.39,2.46,36.37,1.44,Snowy
16630,17,1/20/2023 23:05,30.33,0.36,3.66,7.61,Cloudy
16631,1,4/13/2023 10:19,12.44,1.87,0.87,2.1,Snowy
16632,45,9/19/2023 7:34,13.56,2.78,21.66,0.16,Rainy
16633,14,5/17/2023 10:17,31.61,2.77,48.2,6.8,Thunderstorm
16634,47,2/14/2023 1:37,38.22,1.97,15.84,2.73,Thunderstorm
16635,39,8/20/2023 14:41,-1.9,4.51,12.09,9.99,Thunderstorm
16636,20,1/6/2023 10:02,30.3,4.32,19.69,1.29,Cloudy
16637,32,1/29/2023 13:30,20.25,1.49,37.23,7.58,Cloudy
16638,8,1/27/2023 7:18,22.65,0.49,8.97,9.79,Clear
16639,10,4/9/2023 23:49,11.75,2.85,14.67,3.57,Snowy
16640,42,11/23/2023 10:17,29.07,1.42,45.62,1.17,Clear
16641,42,2/16/2023 11:37,10.84,1.61,41.11,4.14,Thunderstorm
16642,40,8/13/2023 1:25,31.67,4.57,9.13,2.24,Snowy
16643,29,10/29/2023 0:01,4.82,4.11,31.81,3.21,Snowy
16644,42,7/4/2023 7:30,36.73,3.78,48.79,7.09,Thunderstorm
16645,48,2/19/2023 8:51,28.35,1.18,28.85,5.76,Thunderstorm
16646,35,2/25/2023 2:54,11.66,2.27,28.58,7.46,Clear
16647,49,2/18/2023 0:57,25.6,2.84,32.69,5.38,Thunderstorm
16648,14,8/24/2023 19:48,-5.29,0.13,3.98,8.77,Rainy
16649,41,1/3/2023 13:50,20.72,2.43,37.58,7.76,Rainy
16650,22,5/30/2023 8:26,12.95,2.46,32.92,5.99,Snowy
16651,26,7/20/2023 23:41,35.15,4.31,12.69,2.04,Cloudy
16652,38,4/18/2023 19:52,-2.07,4.58,38.71,0.97,Clear
16653,50,7/14/2023 0:10,-0.92,4.65,34.85,6.14,Cloudy
16654,30,5/7/2023 5:46,-8.14,1.98,1.21,8.74,Thunderstorm
16655,46,1/5/2023 2:59,30.33,3.38,31.27,4.5,Thunderstorm
16656,40,3/17/2023 1:03,-6.66,2.09,24.95,3.5,Clear
16657,20,2/18/2023 13:40,1.7,1.47,42.88,3.04,Thunderstorm
16658,40,5/10/2023 6:15,11.29,2.14,39.79,7.68,Clear
16659,43,4/3/2023 19:40,9.38,0.54,40.24,3.75,Thunderstorm
16660,3,12/24/2023 3:07,3.62,1.95,30.57,4.42,Thunderstorm
16661,49,2/4/2023 16:02,-3.03,4.71,5.02,8.78,Snowy
16662,13,2/3/2023 18:02,-6.56,0.97,37.26,9.49,Thunderstorm
16663,4,12/27/2023 0:15,20.72,3.81,33.58,7.37,Clear
16664,47,4/30/2023 20:23,16.78,3.23,8.16,7.44,Snowy
16665,17,7/1/2023 8:00,-1.27,1.9,17.05,5.89,Rainy
16666,50,3/7/2023 3:00,15.72,1.31,4.49,3.9,Snowy
16667,49,10/30/2023 1:09,18.3,2.85,36.08,0.95,Snowy
16668,14,10/21/2023 15:13,2.81,0.28,45.01,4.66,Cloudy
16669,9,11/21/2023 5:18,38.1,2.97,19.58,9.09,Clear
16670,33,7/29/2023 21:20,39.85,0.37,21.58,8.54,Thunderstorm
16671,22,10/23/2023 9:18,34.05,4.02,5.02,9.96,Snowy
16672,42,1/24/2023 5:14,38.62,1.08,30.36,7.65,Snowy
16673,42,7/16/2023 18:24,4.87,4.43,19.62,5.97,Snowy
16674,35,3/15/2023 18:29,34.55,3.29,38.38,4.4,Cloudy
16675,38,8/13/2023 22:24,-0.6,4.07,25.64,8.47,Rainy
16676,49,3/5/2023 15:38,10.09,4.11,49.39,1.34,Snowy
16677,24,3/18/2023 4:18,-6.96,3.64,22.38,1.6,Thunderstorm
16678,38,9/15/2023 10:10,11.7,2.63,4.29,8.65,Cloudy
16679,47,1/12/2023 4:37,34.81,2.21,16.56,2.53,Thunderstorm
16680,10,10/28/2023 3:04,34.15,2.82,0.1,3.89,Snowy
16681,20,12/26/2023 2:07,13.52,0.4,47.62,0.41,Clear
16682,36,10/22/2023 5:40,26.11,4.53,14.93,7.95,Cloudy
16683,44,11/12/2023 17:54,5.5,2.36,49.06,4.71,Clear
16684,5,11/10/2023 15:02,23.41,2.29,35.64,0.65,Rainy
16685,4,3/18/2023 22:44,18.93,0.87,15.34,7.24,Rainy
16686,11,7/18/2023 21:04,18.69,1.61,40.18,4.58,Thunderstorm
16687,41,1/1/2023 6:53,-3.2,4.97,30.68,0.35,Clear
16688,5,12/5/2023 13:08,24.71,3.5,6.37,3.54,Cloudy
16689,47,5/2/2023 1:40,19.2,1.11,34.03,8.22,Cloudy
16690,20,11/12/2023 4:25,2.21,1.06,12.76,5.65,Snowy
16691,13,12/28/2023 21:46,17.25,4.15,36.02,3.54,Clear
16692,6,1/17/2023 17:38,10.72,0.72,44.06,4.19,Clear
16693,47,3/23/2023 12:55,5.94,3.08,32.58,3.8,Snowy
16694,24,1/25/2023 12:54,26.5,2.56,34.01,7.34,Clear
16695,18,5/31/2023 23:20,-6.84,1.23,16.4,8.82,Cloudy
16696,38,2/26/2023 13:40,20.87,0.07,43.64,9.33,Thunderstorm
16697,46,3/21/2023 19:27,7.44,1.24,31.61,3.67,Thunderstorm
16698,23,8/1/2023 3:45,31.29,2.15,14.24,7.79,Thunderstorm
16699,39,5/28/2023 13:17,-5.79,1.58,44.26,0.51,Clear
16700,5,6/29/2023 4:22,39.57,3.46,10.05,8.33,Clear
16701,44,2/14/2023 2:54,4.3,2.12,3.71,6.11,Cloudy
16702,14,6/12/2023 19:34,18.84,3.38,49,2.03,Cloudy
16703,24,3/6/2023 19:21,36.26,0.51,9.61,1.53,Clear
16704,19,2/19/2023 11:47,-3.69,4.43,13.63,8.65,Thunderstorm
16705,30,10/11/2023 7:03,0.3,2.4,12.65,9.81,Clear
16706,44,4/14/2023 8:32,9.17,1.19,16.04,1.64,Rainy
16707,49,4/28/2023 15:34,-4.08,3.97,8.99,4.46,Cloudy
16708,23,3/20/2023 19:25,34.67,2.5,41.9,3.13,Clear
16709,32,6/21/2023 15:10,9.02,0.71,43.56,9.24,Cloudy
16710,10,2/23/2023 9:12,28.3,2.39,45.07,8.92,Clear
16711,14,1/29/2023 7:31,8.56,2.1,28.15,0.28,Thunderstorm
16712,39,12/21/2023 10:08,1.33,3.9,13.56,4.04,Cloudy
16713,12,6/14/2023 23:15,23.27,2.97,2.33,1.65,Cloudy
16714,17,2/12/2023 9:15,34.02,1.03,16.55,9.04,Cloudy
16715,3,11/21/2023 9:30,6.57,3.65,23.93,3.18,Cloudy
16716,47,10/14/2023 20:46,39.38,0.84,20.18,2.64,Cloudy
16717,42,9/25/2023 1:31,18.58,2.22,21.9,2.87,Cloudy
16718,17,4/29/2023 23:06,4.27,1.96,1.84,3.41,Rainy
16719,41,11/21/2023 3:51,-8.29,4.72,44.9,9.99,Clear
16720,26,11/6/2023 19:59,31.15,1.38,15.09,6.32,Snowy
16721,5,4/27/2023 10:29,5.04,4.54,17.07,7.99,Rainy
16722,43,8/21/2023 13:02,35.74,0.74,40.21,0.83,Cloudy
16723,29,12/3/2023 11:16,27.13,3.42,45.7,2.99,Rainy
16724,20,7/1/2023 13:12,3.6,0.48,40.9,0.59,Cloudy
16725,37,4/25/2023 0:43,3.02,1.53,26.27,0.43,Thunderstorm
16726,13,1/31/2023 9:39,2.57,3.68,41.39,4.83,Snowy
16727,44,10/21/2023 5:24,4.44,3.65,18.46,1.73,Snowy
16728,10,3/8/2023 23:05,24.73,1.36,32.95,6.15,Clear
16729,34,1/20/2023 7:12,5.2,1.03,11.05,9.34,Thunderstorm
16730,36,9/30/2023 4:43,9.79,4.07,1.51,4.88,Cloudy
16731,39,9/26/2023 5:30,-6.33,0.6,20.65,8.87,Cloudy
16732,39,3/21/2023 23:41,0.66,1.39,23.4,4.48,Snowy
16733,39,2/1/2023 2:10,13.2,4.56,15.56,3.8,Rainy
16734,27,7/15/2023 0:36,32.23,0.65,5.78,9.25,Snowy
16735,46,5/4/2023 12:03,6.51,4.95,32.31,5.68,Clear
16736,10,11/30/2023 3:23,24.27,4.06,42.35,3.59,Rainy
16737,28,7/17/2023 18:01,33.82,4.43,7.22,5.27,Clear
16738,10,3/24/2023 5:23,2,4.06,26.12,6.54,Snowy
16739,41,11/8/2023 1:24,-4.15,1.1,46.01,7.41,Rainy
16740,27,10/31/2023 17:55,34.97,3.61,10.91,3.62,Clear
16741,24,4/30/2023 15:53,8.45,0.17,24.34,4.52,Snowy
16742,2,11/18/2023 11:24,39.4,2.28,19.23,5.84,Thunderstorm
16743,39,12/17/2023 17:59,25.86,4.15,0.09,6.61,Thunderstorm
16744,18,6/3/2023 18:54,36.99,0.66,23.57,9.62,Clear
16745,37,1/29/2023 20:26,-6.92,2.78,15.95,5.67,Cloudy
16746,46,1/9/2023 14:10,25.7,0.99,16.64,1.49,Clear
16747,41,4/19/2023 23:33,26.52,4.08,44.63,1.16,Thunderstorm
16748,47,3/15/2023 3:06,23.37,4.93,42.84,1.7,Rainy
16749,33,7/4/2023 14:11,31.46,0.5,15.8,1.86,Snowy
16750,29,8/10/2023 19:51,19.65,0.77,46.48,4.27,Rainy
16751,30,3/22/2023 6:58,21.58,1.31,36.58,1.91,Rainy
16752,47,11/7/2023 10:16,34.6,1.41,17.19,7.77,Rainy
16753,30,7/8/2023 15:49,-3.98,3.47,44.95,2.52,Cloudy
16754,43,8/3/2023 0:29,37.48,0.9,28.67,5.79,Snowy
16755,22,9/29/2023 15:25,12.44,0.37,35.67,8.12,Cloudy
16756,7,9/5/2023 21:21,24.8,3.6,36.09,3.43,Clear
16757,38,8/1/2023 21:32,5.99,2.69,45.99,0.23,Cloudy
16758,18,1/22/2023 7:50,28.97,4.53,13.58,3.59,Clear
16759,25,1/31/2023 20:03,32.68,4.88,44.06,8.28,Thunderstorm
16760,19,11/11/2023 14:37,18.74,0.89,27.54,7.55,Thunderstorm
16761,32,5/21/2023 12:13,9.77,1.56,32.26,8.07,Snowy
16762,7,6/28/2023 0:44,-2.72,4.02,11.96,8.4,Cloudy
16763,48,2/9/2023 2:39,2,4.43,38.03,0.17,Clear
16764,5,3/31/2023 9:34,13.15,3.93,8.6,1.02,Thunderstorm
16765,43,8/8/2023 14:41,14.1,1.28,1,2.74,Rainy
16766,42,1/18/2023 16:54,23.18,2.4,37.93,6.43,Thunderstorm
16767,47,4/30/2023 13:11,37.5,0.59,16.78,2.07,Snowy
16768,26,11/30/2023 20:52,29.77,3.42,15.86,6.94,Cloudy
16769,50,6/26/2023 8:35,14.85,0.84,36.15,5.8,Rainy
16770,29,7/9/2023 22:37,22.09,3.98,14.16,7.1,Snowy
16771,48,7/3/2023 19:55,12.84,0.93,5.8,2.36,Snowy
16772,24,5/7/2023 19:43,2.21,1.02,45.68,0.23,Rainy
16773,33,7/22/2023 22:47,11.75,0.88,2.26,1.5,Clear
16774,20,5/13/2023 23:38,16.64,2.95,41.09,0.16,Cloudy
16775,38,2/5/2023 4:33,-6.79,4.05,40.11,4.03,Cloudy
16776,4,8/22/2023 10:12,35.71,1.78,0.1,0.76,Snowy
16777,1,5/6/2023 17:53,30.72,2.3,19.6,8.31,Clear
16778,20,2/1/2023 9:33,13.75,4.28,44.58,0.41,Snowy
16779,4,2/26/2023 17:36,-2.38,3.38,38.42,1.53,Snowy
16780,3,6/13/2023 9:53,9.98,3.65,43.74,8.32,Clear
16781,49,3/18/2023 18:00,39.58,4.19,18.61,6,Thunderstorm
16782,46,12/7/2023 15:46,9.52,1.05,18.21,6.25,Snowy
16783,32,2/10/2023 18:41,8.68,0.68,41.47,9.55,Cloudy
16784,18,7/9/2023 16:25,33.53,3.32,40.14,5.6,Snowy
16785,15,5/26/2023 15:36,-8.09,4.25,45.41,3.38,Thunderstorm
16786,38,2/22/2023 7:56,23.15,0.41,46.74,0.99,Thunderstorm
16787,5,7/27/2023 2:06,22.42,4.59,0.36,4.65,Clear
16788,40,3/25/2023 20:14,3.05,4.04,45.26,6.81,Snowy
16789,15,4/17/2023 10:33,7.88,3.61,10.79,2.15,Snowy
16790,28,9/22/2023 3:40,39.1,3.89,2.33,1.57,Rainy
16791,13,5/25/2023 21:59,14.98,4.08,45.05,1.15,Cloudy
16792,38,9/29/2023 4:50,3.74,2.1,34.48,1.49,Snowy
16793,8,8/2/2023 2:46,-6.03,1.87,24.58,1.2,Thunderstorm
16794,23,9/10/2023 7:55,-0.47,2.24,30.59,4.31,Thunderstorm
