flight_id,airline_id,route_id,flight_number,scheduled_departure_date,scheduled_departure_time,scheduled_arrival_date,scheduled_arrival_time,actual_departure_date,actual_departure_time,actual_arrival_date,actual_arrival_time,scheduled_journey_time,actual_journey_time,flight_status,delay_minutes,delay_reasons,cancellation_reason
13196,11,226,PY5529,6-Sep-23,14:02:00,7-Sep-23,0:00:00,6-Sep-23,14:02:00,7-Sep-23,0:00:00,598,598,On Time,0,,
13197,12,212,EF8095,30-Nov-23,4:47:00,30-Nov-23,10:57:00,30-Nov-23,4:47:00,30-Nov-23,10:57:00,370,370,On Time,0,,
13198,15,248,UL8108,4-Jan-23,23:23:00,5-Jan-23,4:12:00,4-Jan-23,23:23:00,5-Jan-23,4:12:00,289,289,On Time,0,,
13199,11,5,PY3920,23-Sep-23,4:50:00,23-Sep-23,14:39:00,23-Sep-23,4:50:00,23-Sep-23,14:39:00,589,589,On Time,0,,
13200,11,34,PY2814,1-Apr-23,1:03:00,1-Apr-23,4:09:00,1-Apr-23,1:03:00,1-Apr-23,4:09:00,186,186,On Time,0,,
13201,12,452,EF3856,22-Jan-23,0:33:00,22-Jan-23,10:12:00,,,,,579,0,Cancelled,0,,Operational
13202,3,122,UA9777,13-Apr-23,14:53:00,13-Apr-23,20:33:00,13-Apr-23,14:53:00,13-Apr-23,20:33:00,340,340,On Time,0,,
13203,11,332,PY5291,11-Dec-23,15:15:00,11-Dec-23,20:35:00,11-Dec-23,15:15:00,11-Dec-23,20:35:00,320,320,On Time,0,,
13204,3,485,UA534,10-Sep-23,3:33:00,10-Sep-23,10:54:00,10-Sep-23,3:33:00,10-Sep-23,10:54:00,441,441,On Time,0,,
13205,8,383,F91517,20-Jan-23,13:54:00,20-Jan-23,18:18:00,20-Jan-23,14:53:00,20-Jan-23,19:17:00,264,323,Delayed,59,"Air Traffic Control, Security, Weather",
13206,14,193,TZ8340,5-May-23,16:47:00,6-May-23,0:48:00,5-May-23,16:47:00,6-May-23,0:48:00,481,481,On Time,0,,
13207,11,192,PY803,4-May-23,19:07:00,4-May-23,21:18:00,4-May-23,19:07:00,4-May-23,21:18:00,131,131,On Time,0,,
13208,11,329,PY1847,21-Jul-23,9:02:00,21-Jul-23,12:31:00,21-Jul-23,9:02:00,21-Jul-23,12:31:00,209,209,On Time,0,,
13209,7,125,NK413,23-Sep-23,10:56:00,23-Sep-23,17:51:00,23-Sep-23,13:54:00,23-Sep-23,20:49:00,415,593,Delayed,178,Air Traffic Control,
13210,14,317,TZ6889,19-Mar-23,7:50:00,19-Mar-23,8:50:00,19-Mar-23,7:50:00,19-Mar-23,8:50:00,60,60,On Time,0,,
13211,13,449,OI2839,7-Dec-23,16:29:00,7-Dec-23,21:46:00,,,,,317,0,Cancelled,0,,Weather
13212,8,437,F96162,11-Aug-23,10:04:00,11-Aug-23,13:42:00,11-Aug-23,12:00:00,11-Aug-23,15:38:00,218,334,Delayed,116,"Technical, Weather",
13213,9,243,HA9349,1-Oct-23,2:14:00,1-Oct-23,3:34:00,1-Oct-23,2:14:00,1-Oct-23,3:34:00,80,80,On Time,0,,
13214,6,288,AS6482,20-Mar-23,16:27:00,21-Mar-23,0:30:00,20-Mar-23,20:16:00,21-Mar-23,4:19:00,483,712,Delayed,229,"Weather, Technical, Airline Operations, Security, Weather, Weather, Weather",
13215,15,195,UL8293,29-Jun-23,4:54:00,29-Jun-23,7:56:00,29-Jun-23,4:54:00,29-Jun-23,7:56:00,182,182,On Time,0,,
13216,8,325,F93210,26-Mar-23,15:33:00,26-Mar-23,19:05:00,26-Mar-23,15:33:00,26-Mar-23,19:05:00,212,212,On Time,0,,
13217,1,115,DL2113,10-Jan-23,21:36:00,11-Jan-23,5:06:00,10-Jan-23,21:36:00,11-Jan-23,5:06:00,450,450,On Time,0,,
13218,4,160,WN4842,11-Apr-23,0:53:00,11-Apr-23,1:41:00,11-Apr-23,0:53:00,11-Apr-23,1:41:00,48,48,On Time,0,,
13219,8,454,F94471,9-Feb-23,22:12:00,10-Feb-23,0:28:00,9-Feb-23,22:12:00,10-Feb-23,0:28:00,136,136,On Time,0,,
13220,5,28,B64531,5-Feb-23,16:41:00,5-Feb-23,17:47:00,,,,,66,0,Cancelled,0,,Technical
13221,13,110,OI7214,11-May-23,7:19:00,11-May-23,13:34:00,11-May-23,7:19:00,11-May-23,13:34:00,375,375,On Time,0,,
13222,11,117,PY5922,4-Jan-23,9:24:00,4-Jan-23,18:43:00,4-Jan-23,10:00:00,4-Jan-23,19:19:00,559,595,Delayed,36,"Weather, Weather, Weather",
13223,3,392,UA5803,9-Jun-23,2:49:00,9-Jun-23,5:35:00,9-Jun-23,2:49:00,9-Jun-23,5:35:00,166,166,On Time,0,,
13224,14,345,TZ9139,9-Nov-23,7:42:00,9-Nov-23,17:18:00,,,,,576,0,Cancelled,0,,Operational
13225,5,475,B67997,20-Aug-23,14:13:00,20-Aug-23,19:34:00,20-Aug-23,14:13:00,20-Aug-23,19:34:00,321,321,On Time,0,,
13226,4,208,WN4388,7-Aug-23,8:12:00,7-Aug-23,15:51:00,7-Aug-23,8:12:00,7-Aug-23,15:51:00,459,459,On Time,0,,
13227,7,120,NK9390,29-Jan-23,22:04:00,30-Jan-23,1:09:00,29-Jan-23,22:04:00,30-Jan-23,1:09:00,185,185,On Time,0,,
13228,12,400,EF7146,24-Apr-23,21:07:00,25-Apr-23,5:03:00,24-Apr-23,21:07:00,25-Apr-23,5:03:00,476,476,On Time,0,,
13229,3,34,UA804,10-May-23,7:38:00,10-May-23,8:26:00,10-May-23,7:38:00,10-May-23,8:26:00,48,48,On Time,0,,
13230,3,455,UA3332,26-Jun-23,17:46:00,26-Jun-23,18:57:00,,,,,71,0,Diverted,205,,
13231,8,69,F96980,9-Jun-23,8:35:00,9-Jun-23,14:22:00,9-Jun-23,8:35:00,9-Jun-23,14:22:00,347,347,On Time,0,,
13232,1,463,DL9975,8-Feb-23,23:57:00,9-Feb-23,0:58:00,8-Feb-23,23:57:00,9-Feb-23,0:58:00,61,61,On Time,0,,
13233,1,188,DL9381,29-Aug-23,22:55:00,30-Aug-23,3:52:00,,,,,297,0,Diverted,208,,
13234,2,476,AA9630,26-Dec-23,15:18:00,27-Dec-23,1:03:00,,,,,585,0,Cancelled,0,,Operational
13235,6,1,AS4786,25-Sep-23,12:38:00,25-Sep-23,19:07:00,25-Sep-23,12:38:00,25-Sep-23,19:07:00,389,389,On Time,0,,
13236,5,371,B67149,31-Oct-23,5:29:00,31-Oct-23,8:20:00,31-Oct-23,5:29:00,31-Oct-23,8:20:00,171,171,On Time,0,,
13237,1,430,DL418,12-Oct-23,19:37:00,13-Oct-23,4:00:00,12-Oct-23,19:37:00,13-Oct-23,4:00:00,503,503,On Time,0,,
13238,1,487,DL2446,24-Jun-23,14:57:00,24-Jun-23,23:58:00,24-Jun-23,16:25:00,25-Jun-23,1:26:00,541,629,Delayed,88,Air Traffic Control,
13239,3,363,UA4802,5-Feb-23,13:11:00,5-Feb-23,18:41:00,5-Feb-23,13:11:00,5-Feb-23,18:41:00,330,330,On Time,0,,
13240,8,120,F9927,22-Nov-23,8:39:00,22-Nov-23,12:42:00,22-Nov-23,8:39:00,22-Nov-23,12:42:00,243,243,On Time,0,,
13241,3,353,UA4010,12-May-23,2:50:00,12-May-23,11:22:00,12-May-23,2:50:00,12-May-23,11:22:00,512,512,On Time,0,,
13242,12,159,EF7232,7-Sep-23,15:24:00,8-Sep-23,1:06:00,7-Sep-23,15:24:00,8-Sep-23,1:06:00,582,582,On Time,0,,
13243,4,155,WN4697,27-Apr-23,10:29:00,27-Apr-23,19:26:00,27-Apr-23,10:29:00,27-Apr-23,19:26:00,537,537,On Time,0,,
13244,11,326,PY8886,23-Nov-23,7:12:00,23-Nov-23,11:42:00,23-Nov-23,7:12:00,23-Nov-23,11:42:00,270,270,On Time,0,,
13245,10,62,G44857,26-Apr-23,15:00:00,26-Apr-23,23:57:00,26-Apr-23,15:00:00,26-Apr-23,23:57:00,537,537,On Time,0,,
13246,10,39,G48629,19-Aug-23,1:41:00,19-Aug-23,6:28:00,19-Aug-23,1:41:00,19-Aug-23,6:28:00,287,287,On Time,0,,
13247,6,362,AS8433,11-May-23,11:39:00,11-May-23,20:32:00,11-May-23,11:39:00,11-May-23,20:32:00,533,533,On Time,0,,
13248,6,197,AS609,15-Jul-23,12:23:00,15-Jul-23,16:36:00,15-Jul-23,12:23:00,15-Jul-23,16:36:00,253,253,On Time,0,,
13249,13,137,OI9207,31-Jul-23,9:32:00,31-Jul-23,14:35:00,31-Jul-23,9:32:00,31-Jul-23,14:35:00,303,303,On Time,0,,
13250,1,432,DL5850,29-May-23,9:07:00,29-May-23,9:57:00,29-May-23,9:07:00,29-May-23,9:57:00,50,50,On Time,0,,
13251,9,195,HA1094,12-Feb-23,16:16:00,12-Feb-23,22:09:00,12-Feb-23,16:16:00,12-Feb-23,22:09:00,353,353,On Time,0,,
13252,7,419,NK2987,31-Oct-23,16:22:00,1-Nov-23,0:47:00,31-Oct-23,16:22:00,1-Nov-23,0:47:00,505,505,On Time,0,,
13253,9,154,HA5852,11-May-23,18:26:00,12-May-23,4:14:00,11-May-23,19:23:00,12-May-23,5:11:00,588,645,Delayed,57,Weather,
13254,8,310,F9212,29-Oct-23,11:08:00,29-Oct-23,19:34:00,29-Oct-23,11:08:00,29-Oct-23,19:34:00,506,506,On Time,0,,
13255,13,474,OI2302,3-May-23,5:29:00,3-May-23,9:27:00,3-May-23,5:29:00,3-May-23,9:27:00,238,238,On Time,0,,
13256,8,351,F95064,3-Nov-23,23:31:00,4-Nov-23,5:45:00,3-Nov-23,23:31:00,4-Nov-23,5:45:00,374,374,On Time,0,,
13257,13,107,OI3757,29-Jun-23,18:44:00,30-Jun-23,1:05:00,29-Jun-23,18:44:00,30-Jun-23,1:05:00,381,381,On Time,0,,
13258,4,422,WN1860,25-Jun-23,17:03:00,25-Jun-23,21:54:00,25-Jun-23,17:03:00,25-Jun-23,21:54:00,291,291,On Time,0,,
13259,15,179,UL2972,9-Apr-23,16:57:00,9-Apr-23,20:58:00,9-Apr-23,16:57:00,9-Apr-23,20:58:00,241,241,On Time,0,,
13260,6,450,AS5623,7-Mar-23,9:06:00,7-Mar-23,9:56:00,7-Mar-23,9:06:00,7-Mar-23,9:56:00,50,50,On Time,0,,
13261,7,471,NK7779,7-Jan-23,10:54:00,7-Jan-23,11:49:00,7-Jan-23,10:54:00,7-Jan-23,11:49:00,55,55,On Time,0,,
13262,8,268,F97377,2-Sep-23,20:49:00,3-Sep-23,4:57:00,2-Sep-23,20:49:00,3-Sep-23,4:57:00,488,488,On Time,0,,
13263,13,184,OI6035,12-Sep-23,8:24:00,12-Sep-23,13:39:00,12-Sep-23,8:24:00,12-Sep-23,13:39:00,315,315,On Time,0,,
13264,7,128,NK9445,1-Jul-23,16:46:00,2-Jul-23,2:13:00,1-Jul-23,16:46:00,2-Jul-23,2:13:00,567,567,On Time,0,,
13265,3,74,UA9426,17-May-23,20:08:00,17-May-23,22:13:00,17-May-23,20:08:00,17-May-23,22:13:00,125,125,On Time,0,,
13266,15,452,UL8080,2-Sep-23,5:36:00,2-Sep-23,6:29:00,2-Sep-23,5:36:00,2-Sep-23,6:29:00,53,53,On Time,0,,
13267,13,218,OI6723,1-Mar-23,12:00:00,1-Mar-23,21:22:00,,,,,562,0,Cancelled,0,,Technical
13268,5,25,B66870,24-Oct-23,6:56:00,24-Oct-23,14:49:00,,,,,473,0,Cancelled,0,,Technical
13269,14,292,TZ7236,28-Oct-23,10:26:00,28-Oct-23,13:37:00,28-Oct-23,11:23:00,28-Oct-23,14:34:00,191,248,Delayed,57,Weather,
13270,3,60,UA516,28-Oct-23,12:16:00,28-Oct-23,14:49:00,28-Oct-23,12:16:00,28-Oct-23,14:49:00,153,153,On Time,0,,
13271,7,29,NK2405,14-Jul-23,0:13:00,14-Jul-23,4:15:00,14-Jul-23,0:13:00,14-Jul-23,4:15:00,242,242,On Time,0,,
13272,13,473,OI2372,16-Sep-23,0:28:00,16-Sep-23,9:52:00,16-Sep-23,0:28:00,16-Sep-23,9:52:00,564,564,On Time,0,,
13273,4,280,WN1907,21-Dec-23,20:21:00,22-Dec-23,1:03:00,21-Dec-23,20:21:00,22-Dec-23,1:03:00,282,282,On Time,0,,
13274,15,414,UL1725,14-Nov-23,7:00:00,14-Nov-23,10:07:00,14-Nov-23,7:00:00,14-Nov-23,10:07:00,187,187,On Time,0,,
13275,3,440,UA5838,6-Mar-23,14:15:00,6-Mar-23,21:52:00,6-Mar-23,14:15:00,6-Mar-23,21:52:00,457,457,On Time,0,,
13276,12,37,EF191,22-Jan-23,4:08:00,22-Jan-23,9:41:00,22-Jan-23,4:08:00,22-Jan-23,9:41:00,333,333,On Time,0,,
13277,15,163,UL8512,20-Jul-23,18:58:00,21-Jul-23,0:25:00,20-Jul-23,18:58:00,21-Jul-23,0:25:00,327,327,On Time,0,,
13278,11,469,PY5117,30-Mar-23,16:08:00,30-Mar-23,19:29:00,30-Mar-23,17:21:00,30-Mar-23,20:42:00,201,274,Delayed,73,,
13279,3,185,UA1497,29-Apr-23,23:21:00,30-Apr-23,1:22:00,29-Apr-23,23:21:00,30-Apr-23,1:22:00,121,121,On Time,0,,
13280,2,320,AA1563,16-Mar-23,23:50:00,17-Mar-23,7:17:00,16-Mar-23,23:50:00,17-Mar-23,7:17:00,447,447,On Time,0,,
13281,14,229,TZ4544,3-Dec-23,7:47:00,3-Dec-23,12:47:00,3-Dec-23,7:47:00,3-Dec-23,12:47:00,300,300,On Time,0,,
13282,7,352,NK4473,17-Nov-23,23:48:00,18-Nov-23,1:03:00,17-Nov-23,23:48:00,18-Nov-23,1:03:00,75,75,On Time,0,,
13283,10,99,G42874,17-Mar-23,16:39:00,17-Mar-23,22:11:00,17-Mar-23,16:39:00,17-Mar-23,22:11:00,332,332,On Time,0,,
13284,4,190,WN6545,9-Apr-23,0:39:00,9-Apr-23,3:48:00,,,,,189,0,Diverted,33,,
13285,6,479,AS4273,5-Aug-23,2:35:00,5-Aug-23,6:08:00,,,,,213,0,Cancelled,0,,Operational
13286,9,147,HA1396,13-Aug-23,19:51:00,14-Aug-23,0:43:00,13-Aug-23,19:51:00,14-Aug-23,0:43:00,292,292,On Time,0,,
13287,5,57,B66448,20-Apr-23,22:47:00,20-Apr-23,23:32:00,20-Apr-23,22:47:00,20-Apr-23,23:32:00,45,45,On Time,0,,
13288,9,107,HA204,16-Jul-23,13:38:00,16-Jul-23,21:00:00,16-Jul-23,13:38:00,16-Jul-23,21:00:00,442,442,On Time,0,,
13289,8,276,F96196,10-Oct-23,3:09:00,10-Oct-23,10:12:00,10-Oct-23,3:09:00,10-Oct-23,10:12:00,423,423,On Time,0,,
13290,10,411,G48053,10-Mar-23,6:54:00,10-Mar-23,12:38:00,10-Mar-23,6:54:00,10-Mar-23,12:38:00,344,344,On Time,0,,
13291,1,50,DL1235,22-Oct-23,23:53:00,23-Oct-23,9:51:00,22-Oct-23,23:53:00,23-Oct-23,9:51:00,598,598,On Time,0,,
13292,14,132,TZ696,16-Apr-23,19:30:00,16-Apr-23,21:28:00,16-Apr-23,19:30:00,16-Apr-23,21:28:00,118,118,On Time,0,,
13293,14,472,TZ4423,29-Oct-23,19:01:00,29-Oct-23,20:06:00,29-Oct-23,19:01:00,29-Oct-23,20:06:00,65,65,On Time,0,,
13294,10,467,G45458,25-Feb-23,15:07:00,25-Feb-23,21:18:00,25-Feb-23,17:58:00,26-Feb-23,0:09:00,371,542,Delayed,171,"Security, Technical",
13295,2,408,AA1328,12-Jan-23,11:33:00,12-Jan-23,16:06:00,12-Jan-23,11:33:00,12-Jan-23,16:06:00,273,273,On Time,0,,
13296,1,359,DL1780,15-Oct-23,7:11:00,15-Oct-23,14:37:00,15-Oct-23,7:11:00,15-Oct-23,14:37:00,446,446,On Time,0,,
13297,7,324,NK8536,20-Apr-23,22:39:00,21-Apr-23,2:11:00,20-Apr-23,22:39:00,21-Apr-23,2:11:00,212,212,On Time,0,,
13298,5,80,B67215,28-Oct-23,8:21:00,28-Oct-23,17:32:00,28-Oct-23,8:21:00,28-Oct-23,17:32:00,551,551,On Time,0,,
13299,14,150,TZ224,17-Dec-23,23:38:00,18-Dec-23,7:26:00,17-Dec-23,23:38:00,18-Dec-23,7:26:00,468,468,On Time,0,,
13300,14,446,TZ5220,9-May-23,12:57:00,9-May-23,21:29:00,9-May-23,12:57:00,9-May-23,21:29:00,512,512,On Time,0,,
13301,10,184,G49109,13-Mar-23,7:04:00,13-Mar-23,10:08:00,13-Mar-23,7:04:00,13-Mar-23,10:08:00,184,184,On Time,0,,
13302,12,208,EF8533,6-Feb-23,14:24:00,6-Feb-23,16:19:00,6-Feb-23,16:00:00,6-Feb-23,17:55:00,115,211,Delayed,96,Airline Operations,
13303,11,245,PY5320,4-Jan-23,1:33:00,4-Jan-23,3:15:00,,,,,102,0,Diverted,131,,
13304,4,395,WN2236,11-Jan-23,21:07:00,12-Jan-23,2:50:00,11-Jan-23,21:07:00,12-Jan-23,2:50:00,343,343,On Time,0,,
13305,10,212,G48629,25-Oct-23,15:47:00,25-Oct-23,18:25:00,,,,,158,0,Cancelled,0,,Weather
13306,11,24,PY8709,26-Mar-23,9:25:00,26-Mar-23,18:16:00,26-Mar-23,12:05:00,26-Mar-23,20:56:00,531,691,Delayed,160,"Weather, Security, Weather, Security",
13307,4,76,WN7794,9-Jan-23,6:30:00,9-Jan-23,16:11:00,9-Jan-23,6:30:00,9-Jan-23,16:11:00,581,581,On Time,0,,
13308,4,280,WN7848,7-May-23,6:51:00,7-May-23,16:19:00,7-May-23,7:21:00,7-May-23,16:49:00,568,598,Delayed,30,"Air Traffic Control, Air Traffic Control, Technical",
13309,8,417,F92209,12-Apr-23,17:11:00,12-Apr-23,19:55:00,12-Apr-23,17:11:00,12-Apr-23,19:55:00,164,164,On Time,0,,
13310,13,124,OI429,7-Dec-23,14:58:00,7-Dec-23,18:07:00,7-Dec-23,14:58:00,7-Dec-23,18:07:00,189,189,On Time,0,,
13311,10,8,G49644,4-Apr-23,22:06:00,5-Apr-23,0:57:00,4-Apr-23,22:06:00,5-Apr-23,0:57:00,171,171,On Time,0,,
13312,3,180,UA433,22-Apr-23,21:17:00,23-Apr-23,6:45:00,,,,,568,0,Cancelled,0,,Weather
13313,15,145,UL3264,28-Jan-23,1:18:00,28-Jan-23,9:06:00,28-Jan-23,3:57:00,28-Jan-23,11:45:00,468,627,Delayed,159,"Air Traffic Control, Technical, Weather",
13314,1,352,DL4663,22-Mar-23,23:48:00,23-Mar-23,7:26:00,22-Mar-23,23:48:00,23-Mar-23,7:26:00,458,458,On Time,0,,
13315,5,497,B62195,19-Aug-23,19:10:00,19-Aug-23,20:51:00,19-Aug-23,22:13:00,19-Aug-23,23:54:00,101,284,Delayed,183,"Weather, Air Traffic Control, Airline Operations",
13316,14,393,TZ1670,21-Apr-23,0:11:00,21-Apr-23,7:16:00,21-Apr-23,0:11:00,21-Apr-23,7:16:00,425,425,On Time,0,,
13317,12,412,EF3331,1-Jan-23,4:51:00,1-Jan-23,7:03:00,1-Jan-23,6:51:00,1-Jan-23,9:03:00,132,252,Delayed,120,Weather,
13318,14,234,TZ9714,7-Jan-23,19:33:00,8-Jan-23,5:16:00,7-Jan-23,22:03:00,8-Jan-23,7:46:00,583,733,Delayed,150,"Airline Operations, Technical, Airline Operations",
13319,5,152,B69405,29-Mar-23,10:40:00,29-Mar-23,16:58:00,29-Mar-23,10:40:00,29-Mar-23,16:58:00,378,378,On Time,0,,
13320,6,482,AS9292,20-Nov-23,19:46:00,21-Nov-23,4:30:00,20-Nov-23,23:25:00,21-Nov-23,8:09:00,524,743,Delayed,219,"Weather, Air Traffic Control, Air Traffic Control",
13321,6,228,AS2577,9-Jul-23,2:48:00,9-Jul-23,4:52:00,9-Jul-23,2:48:00,9-Jul-23,4:52:00,124,124,On Time,0,,
13322,9,326,HA332,17-Feb-23,15:35:00,17-Feb-23,23:03:00,17-Feb-23,15:35:00,17-Feb-23,23:03:00,448,448,On Time,0,,
13323,5,193,B61786,31-May-23,14:12:00,31-May-23,19:58:00,31-May-23,14:12:00,31-May-23,19:58:00,346,346,On Time,0,,
13324,11,273,PY6406,6-Jan-23,18:49:00,7-Jan-23,1:16:00,6-Jan-23,19:18:00,7-Jan-23,1:45:00,387,416,Delayed,29,"Technical, Weather",
13325,12,149,EF5473,23-Mar-23,10:53:00,23-Mar-23,20:47:00,23-Mar-23,10:53:00,23-Mar-23,20:47:00,594,594,On Time,0,,
13326,3,340,UA4281,21-Jan-23,7:57:00,21-Jan-23,13:05:00,21-Jan-23,7:57:00,21-Jan-23,13:05:00,308,308,On Time,0,,
13327,9,379,HA4846,8-Sep-23,11:01:00,8-Sep-23,14:05:00,8-Sep-23,11:01:00,8-Sep-23,14:05:00,184,184,On Time,0,,
13328,7,359,NK5151,28-Jun-23,21:35:00,29-Jun-23,5:23:00,29-Jun-23,1:14:00,29-Jun-23,9:02:00,468,687,Delayed,219,"Air Traffic Control, Technical, Weather",
13329,2,471,AA132,10-Nov-23,5:12:00,10-Nov-23,13:52:00,10-Nov-23,5:12:00,10-Nov-23,13:52:00,520,520,On Time,0,,
13330,15,286,UL540,5-Feb-23,22:12:00,6-Feb-23,3:34:00,5-Feb-23,22:12:00,6-Feb-23,3:34:00,322,322,On Time,0,,
13331,9,36,HA6257,5-Dec-23,21:47:00,5-Dec-23,23:54:00,5-Dec-23,21:47:00,5-Dec-23,23:54:00,127,127,On Time,0,,
13332,10,11,G46312,21-Sep-23,14:34:00,21-Sep-23,17:58:00,21-Sep-23,17:13:00,21-Sep-23,20:37:00,204,363,Delayed,159,,
13333,15,478,UL1720,11-Jun-23,4:24:00,11-Jun-23,12:38:00,11-Jun-23,4:24:00,11-Jun-23,12:38:00,494,494,On Time,0,,
13334,4,299,WN9793,13-May-23,17:51:00,13-May-23,23:58:00,13-May-23,17:51:00,13-May-23,23:58:00,367,367,On Time,0,,
13335,3,326,UA2102,24-Nov-23,14:41:00,24-Nov-23,15:55:00,24-Nov-23,14:41:00,24-Nov-23,15:55:00,74,74,On Time,0,,
13336,8,355,F91711,13-Sep-23,7:25:00,13-Sep-23,17:05:00,13-Sep-23,7:25:00,13-Sep-23,17:05:00,580,580,On Time,0,,
13337,14,327,TZ7809,3-Aug-23,2:52:00,3-Aug-23,6:49:00,3-Aug-23,2:52:00,3-Aug-23,6:49:00,237,237,On Time,0,,
13338,1,220,DL2642,9-Dec-23,13:12:00,9-Dec-23,14:30:00,9-Dec-23,13:12:00,9-Dec-23,14:30:00,78,78,On Time,0,,
13339,7,192,NK1402,1-Jun-23,9:19:00,1-Jun-23,17:02:00,1-Jun-23,9:19:00,1-Jun-23,17:02:00,463,463,On Time,0,,
13340,4,253,WN6067,22-Jun-23,19:54:00,23-Jun-23,2:16:00,22-Jun-23,19:54:00,23-Jun-23,2:16:00,382,382,On Time,0,,
13341,9,182,HA9742,19-Aug-23,16:13:00,20-Aug-23,0:32:00,19-Aug-23,16:13:00,20-Aug-23,0:32:00,499,499,On Time,0,,
13342,4,468,WN8803,2-Dec-23,7:38:00,2-Dec-23,13:07:00,2-Dec-23,7:38:00,2-Dec-23,13:07:00,329,329,On Time,0,,
13343,11,160,PY9108,14-May-23,19:30:00,14-May-23,21:25:00,14-May-23,19:30:00,14-May-23,21:25:00,115,115,On Time,0,,
13344,10,293,G4645,29-Mar-23,11:44:00,29-Mar-23,19:15:00,29-Mar-23,11:44:00,29-Mar-23,19:15:00,451,451,On Time,0,,
13345,5,395,B69159,3-Feb-23,1:44:00,3-Feb-23,3:41:00,3-Feb-23,1:44:00,3-Feb-23,3:41:00,117,117,On Time,0,,
13346,9,308,HA8776,17-Jun-23,21:11:00,18-Jun-23,0:56:00,17-Jun-23,21:11:00,18-Jun-23,0:56:00,225,225,On Time,0,,
13347,1,444,DL2063,4-Oct-23,23:40:00,5-Oct-23,3:48:00,4-Oct-23,23:40:00,5-Oct-23,3:48:00,248,248,On Time,0,,
13348,15,29,UL8477,26-Jul-23,13:14:00,26-Jul-23,18:34:00,26-Jul-23,13:14:00,26-Jul-23,18:34:00,320,320,On Time,0,,
13349,1,495,DL4332,16-Nov-23,1:50:00,16-Nov-23,7:11:00,,,,,321,0,Cancelled,0,,Operational
13350,15,433,UL6770,1-Nov-23,18:55:00,2-Nov-23,4:21:00,1-Nov-23,18:55:00,2-Nov-23,4:21:00,566,566,On Time,0,,
13351,1,356,DL1334,12-Aug-23,8:33:00,12-Aug-23,11:01:00,12-Aug-23,12:30:00,12-Aug-23,14:58:00,148,385,Delayed,237,Security,
13352,11,266,PY7800,3-Jun-23,17:16:00,3-Jun-23,19:41:00,3-Jun-23,17:16:00,3-Jun-23,19:41:00,145,145,On Time,0,,
13353,14,131,TZ4651,22-Mar-23,4:23:00,22-Mar-23,12:15:00,22-Mar-23,4:23:00,22-Mar-23,12:15:00,472,472,On Time,0,,
13354,7,33,NK6709,27-Dec-23,0:25:00,27-Dec-23,1:49:00,27-Dec-23,0:25:00,27-Dec-23,1:49:00,84,84,On Time,0,,
13355,13,411,OI3635,25-Sep-23,5:17:00,25-Sep-23,7:04:00,25-Sep-23,5:17:00,25-Sep-23,7:04:00,107,107,On Time,0,,
13356,1,296,DL5185,10-Apr-23,10:32:00,10-Apr-23,16:28:00,10-Apr-23,10:32:00,10-Apr-23,16:28:00,356,356,On Time,0,,
13357,9,370,HA8564,9-Jun-23,22:40:00,10-Jun-23,5:11:00,9-Jun-23,22:40:00,10-Jun-23,5:11:00,391,391,On Time,0,,
13358,9,400,HA4111,17-Sep-23,2:07:00,17-Sep-23,10:49:00,17-Sep-23,2:07:00,17-Sep-23,10:49:00,522,522,On Time,0,,
13359,9,407,HA9974,13-Jul-23,5:10:00,13-Jul-23,12:46:00,13-Jul-23,5:10:00,13-Jul-23,12:46:00,456,456,On Time,0,,
13360,14,232,TZ6686,31-Mar-23,19:46:00,1-Apr-23,3:26:00,31-Mar-23,19:46:00,1-Apr-23,3:26:00,460,460,On Time,0,,
13361,11,166,PY5747,25-Dec-23,11:51:00,25-Dec-23,19:43:00,25-Dec-23,12:40:00,25-Dec-23,20:32:00,472,521,Delayed,49,"Weather, Security",
13362,2,362,AA9782,28-Feb-23,16:01:00,28-Feb-23,18:27:00,28-Feb-23,17:11:00,28-Feb-23,19:37:00,146,216,Delayed,70,"Air Traffic Control, Technical",
13363,2,283,AA8862,27-Apr-23,19:07:00,28-Apr-23,2:08:00,27-Apr-23,19:07:00,28-Apr-23,2:08:00,421,421,On Time,0,,
13364,12,352,EF6135,14-Mar-23,0:57:00,14-Mar-23,4:32:00,14-Mar-23,0:57:00,14-Mar-23,4:32:00,215,215,On Time,0,,
13365,11,295,PY1906,18-Jul-23,19:42:00,19-Jul-23,1:08:00,18-Jul-23,19:42:00,19-Jul-23,1:08:00,326,326,On Time,0,,
13366,11,337,PY8558,3-Nov-23,22:29:00,4-Nov-23,1:26:00,3-Nov-23,22:29:00,4-Nov-23,1:26:00,177,177,On Time,0,,
13367,3,199,UA5143,7-May-23,1:36:00,7-May-23,8:54:00,7-May-23,2:56:00,7-May-23,10:14:00,438,518,Delayed,80,Technical,
13368,12,38,EF9259,30-Apr-23,14:54:00,30-Apr-23,21:25:00,30-Apr-23,18:19:00,1-May-23,0:50:00,391,596,Delayed,205,"Air Traffic Control, Air Traffic Control, Airline Operations",
13369,3,431,UA7904,27-Jul-23,13:00:00,27-Jul-23,22:14:00,27-Jul-23,13:00:00,27-Jul-23,22:14:00,554,554,On Time,0,,
13370,13,76,OI7548,20-Oct-23,22:00:00,20-Oct-23,22:52:00,20-Oct-23,22:00:00,20-Oct-23,22:52:00,52,52,On Time,0,,
